Name,Email,LastPaymentValue
User_5182,user5182@example.com,2506.56
User_5183,user5183@example.com,673.62
User_5184,user5184@example.com,537.93
User_5185,user5185@example.com,1381.74
User_5186,user5186@example.com,227.23
User_5187,user5187@example.com,1108.73
User_5188,user5188@example.com,2723.1
User_5189,user5189@example.com,4932.17
User_5190,user5190@example.com,2024.1
User_5191,user5191@example.com,3634.06
User_5192,user5192@example.com,2439.13
User_5193,user5193@example.com,62.28
User_5194,user5194@example.com,1804.32
User_5195,user5195@example.com,1739.07
User_5196,user5196@example.com,189.08
User_5197,user5197@example.com,1000.89
User_5198,user5198@example.com,642.42
User_5199,user5199@example.com,3483.51
User_5200,user5200@example.com,2674.46
User_5201,user5201@example.com,4037.66
User_5202,user5202@example.com,2753.65
User_5203,user5203@example.com,12.62
User_5204,user5204@example.com,126.14
User_5205,user5205@example.com,4226.94
User_5206,user5206@example.com,773.54
User_5207,user5207@example.com,525.94
User_5208,user5208@example.com,2440.88
User_5209,user5209@example.com,3649.78
User_5210,user5210@example.com,2823.76
User_5211,user5211@example.com,1937.63
User_5212,user5212@example.com,4624.57
User_5213,user5213@example.com,4555.6
User_5214,user5214@example.com,1695.05
User_5215,user5215@example.com,4977.32
User_5216,user5216@example.com,2601.78
User_5217,user5217@example.com,3586.31
User_5218,user5218@example.com,3179.39
User_5219,user5219@example.com,539.77
User_5220,user5220@example.com,29.27
User_5221,user5221@example.com,752.58
User_5222,user5222@example.com,2317.0
User_5223,user5223@example.com,205.95
User_5224,user5224@example.com,1838.79
User_5225,user5225@example.com,4169.56
User_5226,user5226@example.com,862.14
User_5227,user5227@example.com,2237.73
User_5228,user5228@example.com,181.1
User_5229,user5229@example.com,2090.11
User_5230,user5230@example.com,4710.36
User_5231,user5231@example.com,2351.38
User_5232,user5232@example.com,2426.99
User_5233,user5233@example.com,492.88
User_5234,user5234@example.com,2874.4
User_5235,user5235@example.com,4992.37
User_5236,user5236@example.com,232.32
User_5237,user5237@example.com,4914.68
User_5238,user5238@example.com,444.54
User_5239,user5239@example.com,3596.16
User_5240,user5240@example.com,527.85
User_5241,user5241@example.com,388.58
User_5242,user5242@example.com,4503.15
User_5243,user5243@example.com,2279.44
User_5244,user5244@example.com,3399.48
User_5245,user5245@example.com,2120.98
User_5246,user5246@example.com,3614.99
User_5247,user5247@example.com,966.33
User_5248,user5248@example.com,3232.43
User_5249,user5249@example.com,4339.31
User_5250,user5250@example.com,1400.88
User_5251,user5251@example.com,3077.55
User_5252,user5252@example.com,197.13
User_5253,user5253@example.com,3637.35
User_5254,user5254@example.com,2342.52
User_5255,user5255@example.com,4107.16
User_5256,user5256@example.com,137.22
User_5257,user5257@example.com,4124.07
User_5258,user5258@example.com,1128.82
User_5259,user5259@example.com,3090.44
User_5260,user5260@example.com,2267.66
User_5261,user5261@example.com,4290.58
User_5262,user5262@example.com,3214.56
User_5263,user5263@example.com,4479.49
User_5264,user5264@example.com,3321.94
User_5265,user5265@example.com,314.8
User_5266,user5266@example.com,3119.71
User_5267,user5267@example.com,4885.04
User_5268,user5268@example.com,2019.11
User_5269,user5269@example.com,1302.09
User_5270,user5270@example.com,950.08
User_5271,user5271@example.com,2890.22
User_5272,user5272@example.com,1720.68
User_5273,user5273@example.com,3727.32
User_5274,user5274@example.com,2032.8
User_5275,user5275@example.com,4980.45
User_5276,user5276@example.com,2955.69
User_5277,user5277@example.com,1532.05
User_5278,user5278@example.com,4711.84
User_5279,user5279@example.com,3526.94
User_5280,user5280@example.com,3361.44
User_5281,user5281@example.com,2595.73
User_5282,user5282@example.com,3035.61
User_5283,user5283@example.com,4962.68
User_5284,user5284@example.com,914.15
User_5285,user5285@example.com,1329.35
User_5286,user5286@example.com,1303.44
User_5287,user5287@example.com,682.94
User_5288,user5288@example.com,3559.82
User_5289,user5289@example.com,138.18
User_5290,user5290@example.com,268.41
User_5291,user5291@example.com,2197.66
User_5292,user5292@example.com,1565.23
User_5293,user5293@example.com,422.07
User_5294,user5294@example.com,1722.94
User_5295,user5295@example.com,4766.41
User_5296,user5296@example.com,2077.87
User_5297,user5297@example.com,3220.63
User_5298,user5298@example.com,2852.13
User_5299,user5299@example.com,2501.07
User_5300,user5300@example.com,3483.36
User_5301,user5301@example.com,4071.96
User_5302,user5302@example.com,1846.78
User_5303,user5303@example.com,2885.54
User_5304,user5304@example.com,551.08
User_5305,user5305@example.com,2767.35
User_5306,user5306@example.com,3677.58
User_5307,user5307@example.com,2911.93
User_5308,user5308@example.com,2654.82
User_5309,user5309@example.com,1180.42
User_5310,user5310@example.com,3919.89
User_5311,user5311@example.com,3616.56
User_5312,user5312@example.com,4885.68
User_5313,user5313@example.com,2297.83
User_5314,user5314@example.com,928.95
User_5315,user5315@example.com,2733.94
User_5316,user5316@example.com,3090.51
User_5317,user5317@example.com,3687.04
User_5318,user5318@example.com,806.96
User_5319,user5319@example.com,3260.14
User_5320,user5320@example.com,3517.12
User_5321,user5321@example.com,3809.06
User_5322,user5322@example.com,4987.21
User_5323,user5323@example.com,3857.16
User_5324,user5324@example.com,4771.96
User_5325,user5325@example.com,999.12
User_5326,user5326@example.com,4875.83
User_5327,user5327@example.com,2315.68
User_5328,user5328@example.com,3275.75
User_5329,user5329@example.com,426.74
User_5330,user5330@example.com,1438.7
User_5331,user5331@example.com,1894.99
User_5332,user5332@example.com,4896.85
User_5333,user5333@example.com,4788.37
User_5334,user5334@example.com,383.67
User_5335,user5335@example.com,2917.52
User_5336,user5336@example.com,631.34
User_5337,user5337@example.com,220.17
User_5338,user5338@example.com,4636.89
User_5339,user5339@example.com,4377.55
User_5340,user5340@example.com,792.53
User_5341,user5341@example.com,1234.16
User_5342,user5342@example.com,2153.62
User_5343,user5343@example.com,2790.77
User_5344,user5344@example.com,4450.89
User_5345,user5345@example.com,1073.71
User_5346,user5346@example.com,4104.72
User_5347,user5347@example.com,3067.13
User_5348,user5348@example.com,4209.31
User_5349,user5349@example.com,4645.55
User_5350,user5350@example.com,1032.3
User_5351,user5351@example.com,3662.56
User_5352,user5352@example.com,4944.31
User_5353,user5353@example.com,1719.1
User_5354,user5354@example.com,76.58
User_5355,user5355@example.com,4670.93
User_5356,user5356@example.com,3298.64
User_5357,user5357@example.com,359.83
User_5358,user5358@example.com,3360.53
User_5359,user5359@example.com,3206.39
User_5360,user5360@example.com,4642.88
User_5361,user5361@example.com,1842.91
User_5362,user5362@example.com,1223.17
User_5363,user5363@example.com,4759.19
User_5364,user5364@example.com,602.1
User_5365,user5365@example.com,4942.24
User_5366,user5366@example.com,3570.6
User_5367,user5367@example.com,3654.72
User_5368,user5368@example.com,3209.39
User_5369,user5369@example.com,444.78
User_5370,user5370@example.com,37.85
User_5371,user5371@example.com,300.51
User_5372,user5372@example.com,4178.11
User_5373,user5373@example.com,1068.3
User_5374,user5374@example.com,3239.55
User_5375,user5375@example.com,3739.75
User_5376,user5376@example.com,1834.77
User_5377,user5377@example.com,3148.13
User_5378,user5378@example.com,2292.0
User_5379,user5379@example.com,807.93
User_5380,user5380@example.com,1831.94
User_5381,user5381@example.com,2955.05
User_5382,user5382@example.com,975.6
User_5383,user5383@example.com,4696.39
User_5384,user5384@example.com,1149.98
User_5385,user5385@example.com,3797.42
User_5386,user5386@example.com,1453.49
User_5387,user5387@example.com,4043.43
User_5388,user5388@example.com,3681.73
User_5389,user5389@example.com,1960.77
User_5390,user5390@example.com,788.17
User_5391,user5391@example.com,1702.04
User_5392,user5392@example.com,2705.19
User_5393,user5393@example.com,1720.27
User_5394,user5394@example.com,4816.04
User_5395,user5395@example.com,2127.91
User_5396,user5396@example.com,950.5
User_5397,user5397@example.com,4006.46
User_5398,user5398@example.com,3801.28
User_5399,user5399@example.com,3395.64
User_5400,user5400@example.com,188.07
User_5401,user5401@example.com,2725.69
User_5402,user5402@example.com,1596.59
User_5403,user5403@example.com,3865.77
User_5404,user5404@example.com,817.24
User_5405,user5405@example.com,798.49
User_5406,user5406@example.com,4757.72
User_5407,user5407@example.com,4488.88
User_5408,user5408@example.com,2950.89
User_5409,user5409@example.com,3873.35
User_5410,user5410@example.com,1114.22
User_5411,user5411@example.com,3701.74
User_5412,user5412@example.com,2951.77
User_5413,user5413@example.com,2367.99
User_5414,user5414@example.com,1967.55
User_5415,user5415@example.com,2770.48
User_5416,user5416@example.com,545.78
User_5417,user5417@example.com,4062.09
User_5418,user5418@example.com,885.98
User_5419,user5419@example.com,2969.45
User_5420,user5420@example.com,4232.64
User_5421,user5421@example.com,1695.5
User_5422,user5422@example.com,2082.58
User_5423,user5423@example.com,2960.35
User_5424,user5424@example.com,3268.84
User_5425,user5425@example.com,1714.91
User_5426,user5426@example.com,3365.6
User_5427,user5427@example.com,2688.65
User_5428,user5428@example.com,3040.73
User_5429,user5429@example.com,2737.96
User_5430,user5430@example.com,2317.74
User_5431,user5431@example.com,2625.96
User_5432,user5432@example.com,2368.56
User_5433,user5433@example.com,1781.33
User_5434,user5434@example.com,3517.56
User_5435,user5435@example.com,4826.43
User_5436,user5436@example.com,4260.35
User_5437,user5437@example.com,1972.35
User_5438,user5438@example.com,4374.17
User_5439,user5439@example.com,1470.84
User_5440,user5440@example.com,2219.6
User_5441,user5441@example.com,17.42
User_5442,user5442@example.com,4815.21
User_5443,user5443@example.com,2462.09
User_5444,user5444@example.com,4745.98
User_5445,user5445@example.com,2699.76
User_5446,user5446@example.com,1256.75
User_5447,user5447@example.com,3832.07
User_5448,user5448@example.com,4211.15
User_5449,user5449@example.com,4577.54
User_5450,user5450@example.com,2891.51
User_5451,user5451@example.com,4335.97
User_5452,user5452@example.com,4397.99
User_5453,user5453@example.com,4088.94
User_5454,user5454@example.com,396.72
User_5455,user5455@example.com,3996.99
User_5456,user5456@example.com,147.37
User_5457,user5457@example.com,2501.26
User_5458,user5458@example.com,2236.78
User_5459,user5459@example.com,1318.33
User_5460,user5460@example.com,2980.17
User_5461,user5461@example.com,4241.66
User_5462,user5462@example.com,2024.15
User_5463,user5463@example.com,4609.44
User_5464,user5464@example.com,4248.87
User_5465,user5465@example.com,4435.52
User_5466,user5466@example.com,4294.21
User_5467,user5467@example.com,2034.98
User_5468,user5468@example.com,3993.07
User_5469,user5469@example.com,2051.64
User_5470,user5470@example.com,2107.74
User_5471,user5471@example.com,90.75
User_5472,user5472@example.com,2663.43
User_5473,user5473@example.com,3695.8
User_5474,user5474@example.com,3074.07
User_5475,user5475@example.com,2358.95
User_5476,user5476@example.com,4449.0
User_5477,user5477@example.com,1010.15
User_5478,user5478@example.com,4247.58
User_5479,user5479@example.com,2982.88
User_5480,user5480@example.com,3794.76
User_5481,user5481@example.com,4198.78
User_5482,user5482@example.com,1049.53
User_5483,user5483@example.com,809.62
User_5484,user5484@example.com,3174.34
User_5485,user5485@example.com,3327.08
User_5486,user5486@example.com,4779.5
User_5487,user5487@example.com,3126.04
User_5488,user5488@example.com,3542.01
User_5489,user5489@example.com,3138.6
User_5490,user5490@example.com,3200.06
User_5491,user5491@example.com,4175.72
User_5492,user5492@example.com,2970.24
User_5493,user5493@example.com,183.99
User_5494,user5494@example.com,1795.46
User_5495,user5495@example.com,3165.72
User_5496,user5496@example.com,1620.24
User_5497,user5497@example.com,4458.29
User_5498,user5498@example.com,1953.13
User_5499,user5499@example.com,545.43
User_5500,user5500@example.com,4053.83
User_5501,user5501@example.com,356.94
User_5502,user5502@example.com,2563.46
User_5503,user5503@example.com,3292.51
User_5504,user5504@example.com,787.96
User_5505,user5505@example.com,1128.82
User_5506,user5506@example.com,4245.28
User_5507,user5507@example.com,1174.37
User_5508,user5508@example.com,3414.66
User_5509,user5509@example.com,1565.13
User_5510,user5510@example.com,2972.65
User_5511,user5511@example.com,3711.47
User_5512,user5512@example.com,138.81
User_5513,user5513@example.com,3398.96
User_5514,user5514@example.com,4948.14
User_5515,user5515@example.com,3827.66
User_5516,user5516@example.com,992.53
User_5517,user5517@example.com,4632.03
User_5518,user5518@example.com,2149.46
User_5519,user5519@example.com,1625.04
User_5520,user5520@example.com,621.67
User_5521,user5521@example.com,4561.45
User_5522,user5522@example.com,1330.46
User_5523,user5523@example.com,3077.76
User_5524,user5524@example.com,409.34
User_5525,user5525@example.com,840.78
User_5526,user5526@example.com,4686.4
User_5527,user5527@example.com,4842.3
User_5528,user5528@example.com,2278.75
User_5529,user5529@example.com,4808.45
User_5530,user5530@example.com,4056.65
User_5531,user5531@example.com,751.25
User_5532,user5532@example.com,3405.37
User_5533,user5533@example.com,3534.16
User_5534,user5534@example.com,3472.67
User_5535,user5535@example.com,2218.58
User_5536,user5536@example.com,3545.19
User_5537,user5537@example.com,3066.15
User_5538,user5538@example.com,4062.25
User_5539,user5539@example.com,3872.14
User_5540,user5540@example.com,934.46
User_5541,user5541@example.com,2213.02
User_5542,user5542@example.com,1982.77
User_5543,user5543@example.com,2554.38
User_5544,user5544@example.com,3619.77
User_5545,user5545@example.com,2347.59
User_5546,user5546@example.com,1784.72
User_5547,user5547@example.com,3021.25
User_5548,user5548@example.com,4349.86
User_5549,user5549@example.com,4276.05
User_5550,user5550@example.com,3243.44
User_5551,user5551@example.com,4257.16
User_5552,user5552@example.com,4049.79
User_5553,user5553@example.com,2564.94
User_5554,user5554@example.com,959.72
User_5555,user5555@example.com,1151.51
User_5556,user5556@example.com,2038.39
User_5557,user5557@example.com,2124.1
User_5558,user5558@example.com,3019.24
User_5559,user5559@example.com,3017.4
User_5560,user5560@example.com,3436.06
User_5561,user5561@example.com,12.86
User_5562,user5562@example.com,2638.67
User_5563,user5563@example.com,2237.79
User_5564,user5564@example.com,420.78
User_5565,user5565@example.com,4027.02
User_5566,user5566@example.com,4408.98
User_5567,user5567@example.com,1972.88
User_5568,user5568@example.com,4586.71
User_5569,user5569@example.com,2798.81
User_5570,user5570@example.com,2821.28
User_5571,user5571@example.com,4228.62
User_5572,user5572@example.com,749.84
User_5573,user5573@example.com,1502.24
User_5574,user5574@example.com,3894.52
User_5575,user5575@example.com,4228.53
User_5576,user5576@example.com,3258.33
User_5577,user5577@example.com,1263.41
User_5578,user5578@example.com,4962.44
User_5579,user5579@example.com,1742.86
User_5580,user5580@example.com,3299.36
User_5581,user5581@example.com,3798.7
User_5582,user5582@example.com,3717.73
User_5583,user5583@example.com,642.28
User_5584,user5584@example.com,533.53
User_5585,user5585@example.com,3877.89
User_5586,user5586@example.com,4199.94
User_5587,user5587@example.com,1515.31
User_5588,user5588@example.com,516.02
User_5589,user5589@example.com,842.07
User_5590,user5590@example.com,2783.55
User_5591,user5591@example.com,4081.14
User_5592,user5592@example.com,2549.96
User_5593,user5593@example.com,4960.24
User_5594,user5594@example.com,2589.82
User_5595,user5595@example.com,2037.52
User_5596,user5596@example.com,2273.22
User_5597,user5597@example.com,729.73
User_5598,user5598@example.com,204.41
User_5599,user5599@example.com,1819.91
User_5600,user5600@example.com,441.15
User_5601,user5601@example.com,3940.74
User_5602,user5602@example.com,3279.07
User_5603,user5603@example.com,657.17
User_5604,user5604@example.com,2326.51
User_5605,user5605@example.com,1370.0
User_5606,user5606@example.com,4517.17
User_5607,user5607@example.com,2819.93
User_5608,user5608@example.com,1277.5
User_5609,user5609@example.com,2756.78
User_5610,user5610@example.com,2352.36
User_5611,user5611@example.com,4539.35
User_5612,user5612@example.com,414.62
User_5613,user5613@example.com,520.01
User_5614,user5614@example.com,4143.45
User_5615,user5615@example.com,2132.7
User_5616,user5616@example.com,3614.54
User_5617,user5617@example.com,2300.8
User_5618,user5618@example.com,3190.19
User_5619,user5619@example.com,4186.48
User_5620,user5620@example.com,4859.44
User_5621,user5621@example.com,701.36
User_5622,user5622@example.com,3454.88
User_5623,user5623@example.com,2435.5
User_5624,user5624@example.com,2203.86
User_5625,user5625@example.com,476.81
User_5626,user5626@example.com,3349.22
User_5627,user5627@example.com,4313.29
User_5628,user5628@example.com,3214.52
User_5629,user5629@example.com,4021.33
User_5630,user5630@example.com,2787.27
User_5631,user5631@example.com,4706.13
User_5632,user5632@example.com,661.63
User_5633,user5633@example.com,1232.63
User_5634,user5634@example.com,1095.83
User_5635,user5635@example.com,2916.63
User_5636,user5636@example.com,747.98
User_5637,user5637@example.com,1555.55
User_5638,user5638@example.com,1612.98
User_5639,user5639@example.com,4366.81
User_5640,user5640@example.com,3595.57
User_5641,user5641@example.com,4734.64
User_5642,user5642@example.com,534.33
User_5643,user5643@example.com,3953.41
User_5644,user5644@example.com,2715.75
User_5645,user5645@example.com,2847.77
User_5646,user5646@example.com,2167.84
User_5647,user5647@example.com,4859.69
User_5648,user5648@example.com,753.3
User_5649,user5649@example.com,1911.93
User_5650,user5650@example.com,2205.54
User_5651,user5651@example.com,2197.38
User_5652,user5652@example.com,1893.41
User_5653,user5653@example.com,162.84
User_5654,user5654@example.com,4815.43
User_5655,user5655@example.com,2971.53
User_5656,user5656@example.com,396.48
User_5657,user5657@example.com,4071.02
User_5658,user5658@example.com,4626.18
User_5659,user5659@example.com,4394.6
User_5660,user5660@example.com,210.2
User_5661,user5661@example.com,4154.64
User_5662,user5662@example.com,501.66
User_5663,user5663@example.com,103.17
User_5664,user5664@example.com,1580.07
User_5665,user5665@example.com,1701.49
User_5666,user5666@example.com,4149.89
User_5667,user5667@example.com,2935.98
User_5668,user5668@example.com,4337.14
User_5669,user5669@example.com,2168.31
User_5670,user5670@example.com,2317.12
User_5671,user5671@example.com,3996.23
User_5672,user5672@example.com,504.25
User_5673,user5673@example.com,1906.41
User_5674,user5674@example.com,1084.02
User_5675,user5675@example.com,3022.13
User_5676,user5676@example.com,4483.46
User_5677,user5677@example.com,1032.01
User_5678,user5678@example.com,1689.27
User_5679,user5679@example.com,586.88
User_5680,user5680@example.com,3816.5
User_5681,user5681@example.com,1906.36
User_5682,user5682@example.com,3936.31
User_5683,user5683@example.com,3514.84
User_5684,user5684@example.com,2037.56
User_5685,user5685@example.com,4108.17
User_5686,user5686@example.com,4725.36
User_5687,user5687@example.com,3254.06
User_5688,user5688@example.com,4829.65
User_5689,user5689@example.com,713.55
User_5690,user5690@example.com,153.39
User_5691,user5691@example.com,1017.24
User_5692,user5692@example.com,3276.79
User_5693,user5693@example.com,465.41
User_5694,user5694@example.com,1978.11
User_5695,user5695@example.com,306.28
User_5696,user5696@example.com,1911.79
User_5697,user5697@example.com,1226.75
User_5698,user5698@example.com,3780.91
User_5699,user5699@example.com,4574.0
User_5700,user5700@example.com,4680.27
User_5701,user5701@example.com,1669.58
User_5702,user5702@example.com,4949.52
User_5703,user5703@example.com,1014.7
User_5704,user5704@example.com,3519.09
User_5705,user5705@example.com,3962.42
User_5706,user5706@example.com,1566.45
User_5707,user5707@example.com,1046.81
User_5708,user5708@example.com,847.99
User_5709,user5709@example.com,3198.12
User_5710,user5710@example.com,3406.96
User_5711,user5711@example.com,4768.57
User_5712,user5712@example.com,2585.5
User_5713,user5713@example.com,555.17
User_5714,user5714@example.com,536.08
User_5715,user5715@example.com,3588.07
User_5716,user5716@example.com,2306.31
User_5717,user5717@example.com,2073.95
User_5718,user5718@example.com,2662.95
User_5719,user5719@example.com,2060.52
User_5720,user5720@example.com,792.2
User_5721,user5721@example.com,1031.8
User_5722,user5722@example.com,2609.22
User_5723,user5723@example.com,4185.56
User_5724,user5724@example.com,1366.49
User_5725,user5725@example.com,2775.79
User_5726,user5726@example.com,2537.25
User_5727,user5727@example.com,4928.7
User_5728,user5728@example.com,2569.3
User_5729,user5729@example.com,423.88
User_5730,user5730@example.com,3910.1
User_5731,user5731@example.com,2509.19
User_5732,user5732@example.com,1017.03
User_5733,user5733@example.com,3110.0
User_5734,user5734@example.com,683.02
User_5735,user5735@example.com,4073.24
User_5736,user5736@example.com,1577.67
User_5737,user5737@example.com,1062.57
User_5738,user5738@example.com,4520.13
User_5739,user5739@example.com,1544.09
User_5740,user5740@example.com,2015.05
User_5741,user5741@example.com,3786.48
User_5742,user5742@example.com,4006.58
User_5743,user5743@example.com,807.89
User_5744,user5744@example.com,3483.53
User_5745,user5745@example.com,3794.67
User_5746,user5746@example.com,1071.32
User_5747,user5747@example.com,4212.43
User_5748,user5748@example.com,91.81
User_5749,user5749@example.com,1732.54
User_5750,user5750@example.com,453.58
User_5751,user5751@example.com,43.88
User_5752,user5752@example.com,2006.48
User_5753,user5753@example.com,4120.63
User_5754,user5754@example.com,3698.3
User_5755,user5755@example.com,4620.87
User_5756,user5756@example.com,3350.59
User_5757,user5757@example.com,2316.57
User_5758,user5758@example.com,2955.98
User_5759,user5759@example.com,1087.21
User_5760,user5760@example.com,2372.24
User_5761,user5761@example.com,2034.8
User_5762,user5762@example.com,769.16
User_5763,user5763@example.com,1724.23
User_5764,user5764@example.com,2540.96
User_5765,user5765@example.com,1903.83
User_5766,user5766@example.com,1968.85
User_5767,user5767@example.com,1428.01
User_5768,user5768@example.com,1659.12
User_5769,user5769@example.com,233.43
User_5770,user5770@example.com,3463.16
User_5771,user5771@example.com,74.18
User_5772,user5772@example.com,3162.3
User_5773,user5773@example.com,1237.65
User_5774,user5774@example.com,3596.77
User_5775,user5775@example.com,878.35
User_5776,user5776@example.com,1760.06
User_5777,user5777@example.com,2588.89
User_5778,user5778@example.com,3769.98
User_5779,user5779@example.com,1708.55
User_5780,user5780@example.com,3566.4
User_5781,user5781@example.com,3663.78
User_5782,user5782@example.com,2812.29
User_5783,user5783@example.com,4066.02
User_5784,user5784@example.com,2260.05
User_5785,user5785@example.com,96.72
User_5786,user5786@example.com,737.75
User_5787,user5787@example.com,910.55
User_5788,user5788@example.com,35.8
User_5789,user5789@example.com,948.35
User_5790,user5790@example.com,2114.22
User_5791,user5791@example.com,11.87
User_5792,user5792@example.com,4805.47
User_5793,user5793@example.com,3289.23
User_5794,user5794@example.com,1092.4
User_5795,user5795@example.com,1434.77
User_5796,user5796@example.com,4985.35
User_5797,user5797@example.com,4270.5
User_5798,user5798@example.com,2503.66
User_5799,user5799@example.com,3253.25
User_5800,user5800@example.com,2139.01
User_5801,user5801@example.com,22.05
User_5802,user5802@example.com,2548.4
User_5803,user5803@example.com,4002.09
User_5804,user5804@example.com,2999.19
User_5805,user5805@example.com,2230.46
User_5806,user5806@example.com,4307.14
User_5807,user5807@example.com,3969.89
User_5808,user5808@example.com,38.52
User_5809,user5809@example.com,4089.06
User_5810,user5810@example.com,4747.32
User_5811,user5811@example.com,3475.02
User_5812,user5812@example.com,716.47
User_5813,user5813@example.com,4135.71
User_5814,user5814@example.com,4829.24
User_5815,user5815@example.com,156.13
User_5816,user5816@example.com,1432.93
User_5817,user5817@example.com,4185.25
User_5818,user5818@example.com,2773.73
User_5819,user5819@example.com,1510.05
User_5820,user5820@example.com,70.1
User_5821,user5821@example.com,3753.2
User_5822,user5822@example.com,3487.88
User_5823,user5823@example.com,1308.29
User_5824,user5824@example.com,3212.6
User_5825,user5825@example.com,405.31
User_5826,user5826@example.com,3816.75
User_5827,user5827@example.com,69.8
User_5828,user5828@example.com,3476.85
User_5829,user5829@example.com,1222.68
User_5830,user5830@example.com,4199.67
User_5831,user5831@example.com,4824.72
User_5832,user5832@example.com,4257.92
User_5833,user5833@example.com,870.62
User_5834,user5834@example.com,3485.86
User_5835,user5835@example.com,1852.18
User_5836,user5836@example.com,1729.77
User_5837,user5837@example.com,4920.72
User_5838,user5838@example.com,1666.78
User_5839,user5839@example.com,3362.14
User_5840,user5840@example.com,3146.13
User_5841,user5841@example.com,1722.15
User_5842,user5842@example.com,2169.27
User_5843,user5843@example.com,4915.17
User_5844,user5844@example.com,3596.63
User_5845,user5845@example.com,2137.91
User_5846,user5846@example.com,2946.89
User_5847,user5847@example.com,4671.56
User_5848,user5848@example.com,547.22
User_5849,user5849@example.com,4086.59
User_5850,user5850@example.com,876.49
User_5851,user5851@example.com,758.66
User_5852,user5852@example.com,1097.89
User_5853,user5853@example.com,4283.51
User_5854,user5854@example.com,2561.11
User_5855,user5855@example.com,1724.56
User_5856,user5856@example.com,996.22
User_5857,user5857@example.com,4123.85
User_5858,user5858@example.com,1767.17
User_5859,user5859@example.com,4513.72
User_5860,user5860@example.com,4344.67
User_5861,user5861@example.com,4431.3
User_5862,user5862@example.com,446.17
User_5863,user5863@example.com,3461.56
User_5864,user5864@example.com,1675.78
User_5865,user5865@example.com,4617.39
User_5866,user5866@example.com,3700.38
User_5867,user5867@example.com,1866.34
User_5868,user5868@example.com,3975.24
User_5869,user5869@example.com,3394.12
User_5870,user5870@example.com,4249.08
User_5871,user5871@example.com,4194.51
User_5872,user5872@example.com,94.67
User_5873,user5873@example.com,1483.01
User_5874,user5874@example.com,3205.75
User_5875,user5875@example.com,229.13
User_5876,user5876@example.com,1669.4
User_5877,user5877@example.com,1317.96
User_5878,user5878@example.com,2212.45
User_5879,user5879@example.com,899.47
User_5880,user5880@example.com,4876.88
User_5881,user5881@example.com,1102.09
User_5882,user5882@example.com,3443.41
User_5883,user5883@example.com,4098.74
User_5884,user5884@example.com,3490.64
User_5885,user5885@example.com,1573.11
User_5886,user5886@example.com,1379.89
User_5887,user5887@example.com,4795.59
User_5888,user5888@example.com,2866.7
User_5889,user5889@example.com,1556.46
User_5890,user5890@example.com,2287.97
User_5891,user5891@example.com,1397.78
User_5892,user5892@example.com,3040.58
User_5893,user5893@example.com,345.03
User_5894,user5894@example.com,1302.68
User_5895,user5895@example.com,199.02
User_5896,user5896@example.com,4497.11
User_5897,user5897@example.com,4077.13
User_5898,user5898@example.com,4722.42
User_5899,user5899@example.com,2592.94
User_5900,user5900@example.com,4082.07
User_5901,user5901@example.com,412.89
User_5902,user5902@example.com,572.36
User_5903,user5903@example.com,3292.83
User_5904,user5904@example.com,319.35
User_5905,user5905@example.com,4174.97
User_5906,user5906@example.com,2110.84
User_5907,user5907@example.com,92.08
User_5908,user5908@example.com,1512.17
User_5909,user5909@example.com,279.16
User_5910,user5910@example.com,28.66
User_5911,user5911@example.com,4165.15
User_5912,user5912@example.com,949.82
User_5913,user5913@example.com,15.18
User_5914,user5914@example.com,3289.6
User_5915,user5915@example.com,2961.76
User_5916,user5916@example.com,2943.31
User_5917,user5917@example.com,4859.3
User_5918,user5918@example.com,4345.31
User_5919,user5919@example.com,1456.27
User_5920,user5920@example.com,4329.34
User_5921,user5921@example.com,3135.73
User_5922,user5922@example.com,1707.97
User_5923,user5923@example.com,4864.84
User_5924,user5924@example.com,3157.91
User_5925,user5925@example.com,4380.02
User_5926,user5926@example.com,1990.08
User_5927,user5927@example.com,1490.74
User_5928,user5928@example.com,3453.54
User_5929,user5929@example.com,1520.08
User_5930,user5930@example.com,4386.12
User_5931,user5931@example.com,3924.3
User_5932,user5932@example.com,733.84
User_5933,user5933@example.com,2954.17
User_5934,user5934@example.com,535.29
User_5935,user5935@example.com,109.55
User_5936,user5936@example.com,3387.81
User_5937,user5937@example.com,1786.18
User_5938,user5938@example.com,3010.63
User_5939,user5939@example.com,4513.4
User_5940,user5940@example.com,4197.62
User_5941,user5941@example.com,1612.94
User_5942,user5942@example.com,4523.22
User_5943,user5943@example.com,4062.2
User_5944,user5944@example.com,2039.79
User_5945,user5945@example.com,188.17
User_5946,user5946@example.com,3855.57
User_5947,user5947@example.com,3131.29
User_5948,user5948@example.com,4929.53
User_5949,user5949@example.com,926.09
User_5950,user5950@example.com,2578.18
User_5951,user5951@example.com,1258.15
User_5952,user5952@example.com,3127.48
User_5953,user5953@example.com,3011.58
User_5954,user5954@example.com,1078.47
User_5955,user5955@example.com,4844.69
User_5956,user5956@example.com,4506.05
User_5957,user5957@example.com,611.29
User_5958,user5958@example.com,2400.31
User_5959,user5959@example.com,4515.87
User_5960,user5960@example.com,1632.65
User_5961,user5961@example.com,2251.38
User_5962,user5962@example.com,4386.39
User_5963,user5963@example.com,1255.88
User_5964,user5964@example.com,2622.04
User_5965,user5965@example.com,3701.63
User_5966,user5966@example.com,4793.45
